date,port_return,ew_return,static_return
2017-06-30,0.0054554863849345546,0.004689818147245314,0.004128177459543603
2017-07-31,0.018247867854560396,0.014648085267126448,0.01267931118134648
2017-08-31,0.0026880915294818027,0.0023298288360537973,0.002133900907093731
2017-09-30,0.01853293741721795,0.01439463906190258,0.012476357291154592
2017-10-31,0.02103796919285154,0.016782242538974604,0.014521684081025851
2017-11-30,0.0259188326717227,0.021683471833694682,0.01872273776221449
2017-12-31,0.010009368910301582,0.00877981932063917,0.007663654655785954
2018-01-31,0.04770249233297222,0.039776461772061844,0.03424887199510063
2018-02-28,-0.03267166826011735,-0.02509986485017608,-0.021346312728722353
2018-03-31,-0.02362169246417722,-0.018832400463257685,-0.01597300992088754
2018-04-30,0.004362881291345919,0.003995187610121756,0.00360420842772341
2018-05-31,0.01586630793834189,0.017438812983893253,0.015148744462384695
2018-06-30,0.0036164807343830076,0.004450632108288701,0.004017208473771268
2018-07-31,0.01973428503490155,0.026387622067113595,0.02283462843847832
2018-08-31,0.016490023718918636,0.02282131996218504,0.01978851234853956
2018-09-30,0.004357054768311855,0.004639438070799142,0.004204042155923075
2018-10-31,-0.054237446410228485,-0.047885604059063815,-0.04081266062205471
2018-11-30,0.015081803273679938,0.01353203922223317,0.011859605047628431
2018-12-31,-0.07555487141527832,-0.06108376830370367,-0.052095610926984094
2019-01-31,0.03969556506905054,0.056613377382162974,0.04879599013709208
2019-02-28,0.027210526556692847,0.02329100650674234,0.020249434148636287
2019-03-31,0.014486151635662326,0.013270356950465943,0.011660305957542237
2019-04-30,0.03818205422172723,0.029199118392828672,0.025314720527186484
2019-05-31,-0.02595405809180349,-0.04403475011075522,-0.03745597628540925
2019-06-30,0.01694644831465322,0.04930777557071969,0.04254833144156926
2019-07-31,0.011319568534157158,0.011178845357266107,0.009865200782418568
2019-08-31,-0.007451719255247367,-0.011120294894612637,-0.009245967052525117
2019-09-30,0.016125729614301226,0.014152848392853154,0.012384584336731275
2019-10-31,0.01670903004340385,0.015983175206273403,0.013942721605377203
2019-11-30,0.018908250619177475,0.025796465987237394,0.022329113703346337
2019-12-31,0.016475371295720045,0.020726247257813482,0.017949878601935365
2020-01-31,0.0005911502309564386,0.00010483586877512547,0.00027438312561677426
2020-02-29,-0.03321372203515596,-0.05502847703728784,-0.0469827422224372
2020-03-31,-0.03435713137559655,-0.08701489313420403,-0.0743960988769368
2020-04-30,0.0631532475867351,0.08905092663367983,0.07640674663839224
2020-05-31,0.04526505764391959,0.03336416528148461,0.02860380833651062
2020-06-30,0.01684978515109949,0.012426596076248748,0.01065732044630845
2020-07-31,0.05595090590680457,0.04124452715939986,0.03536197566043797
2020-08-31,0.0663109095642225,0.04888040704732185,0.041908206040561585
2020-09-30,-0.022135029481609312,-0.026185632055893412,-0.022432922714575306
2020-10-31,-0.016616645318518516,-0.017430971676218987,-0.014930118579616276
2020-11-30,0.08339029415966602,0.07616616980105996,0.06529600268662283
2020-12-31,0.0351997041005971,0.025956360916229444,0.02225902364248238
2021-01-31,-0.00681148285571438,-0.0071107775105981675,-0.006084237866227002
2021-02-28,0.0250969238621755,0.019486457912031883,0.016713392496027324
2021-03-31,0.04313258299955679,0.03179944712248044,0.027266192771649902
2021-04-30,0.03236150309018478,0.03705477795401359,0.031769571579630694
2021-05-31,0.00220364733831397,0.004613712636035801,0.003962944164221163
2021-06-30,0.0038888946243632616,0.015714225684196906,0.01347647915788306
2021-07-31,0.0032856185104716547,0.017108833821659685,0.01467423851380354
2021-08-31,0.004759071237939291,0.02085687083447775,0.017889222620028546
2021-09-30,-0.008616595120185234,-0.03260136354915958,-0.027933311613565357
2021-10-31,0.013955739359334635,0.04913451825135901,0.04212482516783154
2021-11-30,-0.007629630605457404,-0.005604289218056333,-0.004794152663095904
2021-12-31,0.03945361007176127,0.03239326592901019,0.027775180320103978
2022-01-31,-0.05010080985599148,-0.03689884235002881,-0.03161805534764374
2022-02-28,-0.028037811446078,-0.020641896153250457,-0.01768353003611944
2022-03-31,0.02472856410410982,0.026333337443914705,0.022580955904307847
2022-04-30,-0.017460765763297272,-0.06138839560452741,-0.05259481528007112
2022-05-31,0.0003741063566171636,0.0016624889926402909,0.0014642762794059637
2022-06-30,-0.0066394803541411865,-0.05752968735443915,-0.049219493922852596
2022-07-31,0.005562283207698935,0.06476363157445174,0.05565573182572054
2022-08-31,-0.0007100919379256091,-0.028141287130958523,-0.023921103255107302
2022-09-30,-0.002889063461880374,-0.0641296210582234,-0.054690865668953384
2022-10-31,0.006090440976368195,0.0575328403358214,0.049618625049751675
2022-11-30,0.0052179040730012585,0.039683990355350945,0.03438151554268176
2022-12-31,0.00011109049962217035,-0.03939473300528961,-0.03331691400453395
2023-01-31,0.016003898435074927,0.045046158295566026,0.039099088062866126
2023-02-28,-0.012999599853358898,-0.016517306464805277,-0.01364221506507119
2023-03-31,0.029055697236926827,0.02709688931760703,0.023769952748425072
2023-04-30,0.010431360051973823,0.012344948527139165,0.011134955880405
2023-05-31,0.0044020161471791126,0.004438863550205702,0.0043797401858906015
2023-06-30,0.03232528771679412,0.046624805003006156,0.04056649952638623
2023-07-31,0.023203355755727812,0.0241833788730687,0.021333372367392217
2023-08-31,-0.014602764510608057,-0.010096404319899246,-0.008044537036104115
2023-09-30,-0.04484063991781654,-0.031871611869268325,-0.026684000649849042
2023-10-31,-0.02040111736052274,-0.013863542616525528,-0.011248512718926643
2023-11-30,0.0781567377094648,0.06527315878734967,0.0565829456272521
2023-12-31,0.02132696380450543,0.03329129332513838,0.02916991808821385
2024-01-31,0.015117154614257307,0.012480909052435037,0.011332445854468128
2024-02-29,0.049799695330816365,0.03786337199814539,0.03308884266507701
2024-03-31,0.03128885305170845,0.024223804003013244,0.02139778438353516
2024-04-30,-0.03440023048678587,-0.02689117392105045,-0.022415053837090863
2024-05-31,0.04278165354745688,0.03673812795906385,0.03212434777443569
2024-06-30,0.033738438657718535,0.026028761817968045,0.022944891082067848
2024-07-31,0.01165889563279794,0.009808822088215626,0.009042085599422918
2024-08-31,0.022419461548576845,0.017688462895442587,0.015796063434188885
2024-09-30,0.01982225060510709,0.016035673023770108,0.014379386401326761
2024-10-31,-0.0077096356956112165,-0.004963919864632147,-0.003644074169684697
2024-11-30,0.054608917836852934,0.04295085362124206,0.03739001738963605
2024-12-31,-0.02221434541413826,-0.01568207574112659,-0.012889398254298984
2025-01-31,0.025379626584991575,0.019919427323708206,0.01760712818222608
2025-02-28,-0.011879675754244487,-0.007803883889092429,-0.006173567143031607
2025-03-31,-0.0527527434667035,-0.037920881150904334,-0.03198813622458467
2025-04-30,-0.005663919722971069,-0.004986703181530668,-0.003758840822264383
2025-05-31,0.051432395531868375,0.045073990223888215,0.03915032495380895
2025-06-30,0.03132439081059247,0.03705281649956921,0.03227503319010694
2025-07-31,0.020025051190732994,0.01720458041035643,0.01526225939935313
2025-08-31,0.018791854678798195,0.015446176484794417,0.013755056034585692
2025-09-30,0.03203411004934496,0.0260167890560134,0.022815581095630536
2025-10-31,0.01922524979296564,0.017741189871699762,0.015709115128123605
2025-11-30,0.0024234246787690067,0.0023874606960365098,0.0025332996442217707
